"","NameBankID","EOLID","NameFound","NameConfirmed","Titles"
"11403","5785686","5190201","Frailea cataphracta","Frailea cataphracta",NA
"11404","5785750","5190222","Frailea gracillima","Frailea gracillima",NA
"11405","5785752","5190229","Frailea grahliana","Frailea grahliana",NA
"11408","5785778","5190318","Frailea pygmaea","Frailea pygmaea",NA
"11440","2659011","61738","MATRICARIA","Matricaria",NA
"11480","3474652","5188857","Discocactus zehntneri","Discocactus zehntneri",NA
"11516","4168718","76387","Eustatius","Eustatius",NA
"11524","","11393879","Marta lehmannii","Bomarea lehmannii",NA
"11641","5866912","5175719","Melocactus communis","Melocactus communis (Aiton) Link & Otto",NA
"11662","9531690","5183565","Echinocactus leucacanthus","Echinocactus leucacanthus Zucc. ex Pfeiff.",NA
"11667","","6196468","Melocarduus echinatus","Carduus echinatus Desf.",NA
"11668","2481154","11022323","Mus communiformis","Mus",NA
"11684","5764978","5175859","Melocactus lemarii","Melocactus lemairei",NA
"11688","4540673","8987718","Comayagua","Comayagua",NA
"11691","9117430","5175814","Melocactus guatemalensis","Melocactus guatemalensis Gürke & Eichlam",NA
"11693","5786240","5175928","Melocactus oreas","Melocactus oreas",NA
"11694","","5175994","Melocactus ruestii","Melocactus ruestii K. Schum.",NA
"11700","5767763","5175742","Melocactus curvispinus","Melocactus curvispinus",NA
"11701","","5175760","Melocactus delessertianus","Melocactus delessertianus Lem.",NA
"11723","2646288","588950","Melocactus intortus","Melocactus intortus",NA
"11745","","107704","Garcia","Garcia Rohr",NA
"11750","","5175816","Melocactus harlowii","Melocactus harlowii (Britton & Rose) Vaupel, 1912",NA
"11759","9122997","5175829","Melocactus humilis","Melocactus humilis J.V. Suringar",NA
"11762","5786244","5175952","Melocactus peruvianus","Melocactus peruvianus",NA
"11769","9092959","5175761","Melocactus depressus","Melocactus depressus Hook.",NA
"11773","5786251","5176045","Melocactus violaceus","Melocactus violaceus",NA
"11777","5786236","5175916","Melocactus neryi","Melocactus neryi",NA
"11821","4627549","86831","Cabeza del viego","Cabeza",NA
"12185","","5187163","Dolichothele","Dolichothele (K. Schum.) Britton & J. N. Rose",NA
"12188","","5187248","Acanthorhipsalis","Acanthorhipsalis (K. Schum.) Britton & J. N. Rose",NA
"12189","448807","11419030","Ancistrocactus","Ancistrocactus",NA
"12192","","5187913","Chiapasia","Chiapasia Britton & J. N. Rose",NA
"12193","3474842","5188316","Cochemiea","Cochemiea",NA
"12197","3475248","5189029","Eccremocactus","Eccremocactus",NA
"12201","2665001","38267","Escobaria","Escobaria",NA
"12202","1841352","5191254","Hatiora","Hatiora",NA
"12203","1841349","5191591","Lepismium","Lepismium",NA
"12204","","5192658","Mamillopsis","Mamillopsis (Morren) Weber ex Britton & Rose",NA
"12206","","72115","Neolloydia","Neolloydia Britton & J. N. Rose",NA
"12207","","5186251","Neomammillaria","Neomammillaria Britton & Rose",NA
"12208","","5193572","Nopalxochia","Nopalxochia Britton & J. N. Rose",NA
"12209","1584168","5194676","Pelecyphora","Pelecyphora",NA
"12210","3474813","5194766","Pfeiffera","Pfeiffera",NA
"12212","1841350","5195058","Pseudorhipsalis","Pseudorhipsalis",NA
"12213","3474799","5195785","Rhipsalidopsis","Rhipsalidopsis",NA
"12215","","72014","Schlumbergera","Schlumbergera Lem.",NA
"12216","","5195962","Solisia","Solisia Britton & Rose",NA
"12219","3402987","5197037","Wittia","Wittia",NA
"12221","2769991","11255687","Ancistrocactus scheeri","Ancistrocactus scheeri",NA
"12223","5773090","5188337","Cochemiea poselgeri","Cochemiea poselgeri",NA
"12225","5767576","5181009","Coryphantha bumamma","Coryphantha bumamma",NA
"12229","613557","595345","Dolichothele sphaerica","Dolichothele sphaerica (A. Dietr.) Britt. & Rose",NA
"12230","3475251","5189030","Eccremocactus bradei","Eccremocactus bradei",NA
"12233","5780520","5184617","Epiphyllum macropterum","Epiphyllum macropterum",NA
"12237","2666992","487760","Escobaria dasyacantha","Escobaria dasyacantha",NA
"12238","","8718154","Escobaria runyonii","Escobaria runyonii Britton & Rose",NA
"12240","3474801","5191258","Hatiora cylindrica","Hatiora cylindrica",NA
"12241","5786068","5191609","Lepismium cruciforme","Lepismium cruciforme",NA
"12246","","5186491","Neomammillaria polyedra","Neomammillaria polyedra (Mart.) Britton & Rose",NA
"12248","5772811","5191627","Pfeiffera ianthothele","Pfeiffera ianthothele",NA
"12250","9209185","5195060","Pseudorhipsalis alata","Pseudorhipsalis alata (Sw.) Britton & Rose",NA
"12253","3475192","5181576","Rhipsalis grandiflora","Rhipsalis grandiflora",NA
"12256","5762588","5181602","Rhipsalis lindbergiana","Rhipsalis lindbergiana",NA
"12258","618443","1246702","Xeobesseya missouriensis","Neobesseya missouriensis (Sweet) Britt. & Rose",NA
"12269","9244412","5186311","Xeomammillaria confusa","Neomammillaria confusa Britton & Rose",NA
"12271","9246776","5186320","Xeomammillaria decipiens","Neomammillaria decipiens (Scheidw.) Britton & Rose",NA
"12272","5917659","5186350","Xeomammillaria gaimieri","Neomammillaria gaumeri Britton & Rose",NA
"12273","9237621","5186352","Xeomammillaria gigantea","Neomammillaria gigantea (Hildm. ex K. Schum.) Britton & Rose",NA
"12274","9497430","5186354","Xeomammillaria goodridgei","Neomammillaria goodridgei (Scheer) Britton & Rose",NA
"12276","5845688","5186398","Xeomammillaria macracantha","Neomammillaria macracantha (DC.) Britton & Rose",NA
"12278","9245143","5186427","Xeomammillaria multiceps","Neomammillaria multiceps (Salm-Dyck) Britton & Rose",NA
"12279","2814064","2876619","Ancistrocactus brevihamatus","Ancistrocactus brevihamatus",NA
"12282","3474863","5188330","Cochemiea halei","Cochemiea halei",NA
"12283","5773086","5188334","Cochemiea pondii","Cochemiea pondii",NA
"12286","5767582","5181026","Coryphantha compacta","Coryphantha compacta",NA
"12287","2671938","479007","Coryphantha echinus","Coryphantha echinus",NA
"12288","3474648","5181052","Coryphantha erecta","Coryphantha erecta",NA
"12289","2646267","588479","Coryphantha macromeris","Coryphantha macromeris",NA
"12292","3474643","5181139","Coryphantha pycnacantha","Coryphantha pycnacantha",NA
"12293","5766072","5181143","Coryphantha radians","Coryphantha radians",NA
"12294","2646269","589052","Coryphantha recurvata","Coryphantha recurvata",NA
"12295","5767600","5181154","Coryphantha retusa","Coryphantha retusa",NA
"12296","5766076","5181166","Coryphantha salm-dyckiana","Coryphantha salm-dyckiana",NA
"12297","9524362","5181176","Coryphantha sulcolanata","Coryphantha sulcolanata (Lem.) Lem.",NA
"12298","5785028","5188900","Disocactus biformis","Disocactus biformis",NA
"12301","5772781","5181482","Rhipsalis aculeata","Rhipsalis aculeata",NA
"12303","606230","594966","Rhipsalis cassutha","Rhipsalis cassutha Gaertn.",NA
"12304","5787288","5181520","Rhipsalis cereuscula","Rhipsalis cereuscula",NA
"12307","5787295","5181536","Rhipsalis crispata","Rhipsalis crispata",NA
"12309","5787298","5181544","Rhipsalis dissimilis","Rhipsalis dissimilis",NA
"12310","5787303","5181549","Rhipsalis elliptica","Rhipsalis elliptica",NA
"12311","3475203","5181559","Rhipsalis floccosa","Rhipsalis floccosa",NA
"12318","5787310","5181615","Rhipsalis mesembryanthemoides","Rhipsalis mesembryanthemoides",NA
"12320","5787313","5181630","Rhipsalis neves-armondii","Rhipsalis neves-armondii",NA
"12321","3475196","5181633","Rhipsalis oblonga","Rhipsalis oblonga",NA
"12322","5787318","5181640","Rhipsalis pachyptera","Rhipsalis pachyptera",NA
"12324","5787322","5181650","Rhipsalis pentaptera","Rhipsalis pentaptera",NA
"12327","5787327","5181659","Rhipsalis pulchra","Rhipsalis pulchra",NA
"12331","3475207","5181681","Rhipsalis russellii","Rhipsalis russellii",NA
"12333","5787333","5181710","Rhipsalis teres","Rhipsalis teres",NA
"12335","5787336","5181717","Rhipsalis trigona","Rhipsalis trigona",NA
"12336","","5181719","Rhipsalis tucumanensis","Rhipsalis tucumanensis F.A.C. Weber",NA
"12338","","5181725","Rhipsalis warmingiana","Rhipsalis warmingiana K. Schum.",NA
"12340","2646223","589523","Thelocactus bicolor","Thelocactus bicolor",NA
"12343","","5184394","Thelocactus leucacanthus","Thelocactus leucacanthus (Zucc.) Britton & Rose",NA
"12345","5762321","5184423","Thelocactus rinconensis","Thelocactus rinconensis",NA
"12346","5766514","5184447","Thelocactus tulensis","Thelocactus tulensis",NA
"12349","3474644","1246919","Coryphantha chlorantha","Coryphantha chlorantha",NA
"12351","5767585","5181042","Coryphantha durangensis","Coryphantha durangensis",NA
"12355","","5187171","Dolichothele longimamma","Dolichothele longimamma (DC.) Britton & J. N. Rose",NA
"12359","2664652","594596","Escobaria sneedii","Escobaria sneedii",NA
"12360","2665002","587299","Escobaria tuberculosa","Escobaria tuberculosa",NA
"12370","9237735","5186294","Neomammillaria carnea","Neomammillaria carnea (Purpus) Britton & Rose",NA
"12374","","5186308","Neomammillaria collinsii","Neomammillaria collinsii Britton & Rose",NA
"12376","","5186315","Neomammillaria conzattii","Neomammillaria conzattii Britton & Rose",NA
"12384","","5186333","Neomammillaria elegans","Neomammillaria elegans (DC.) Britton & Rose",NA
"12392","","5186377","Neomammillaria johnstonii","Neomammillaria johnstonii Britton & Rose",NA
"12394","","5186384","Neomammillaria lanata","Neomammillaria lanata Britton & Rose",NA
"12395","9246711","5186387","Neomammillaria lenta","Neomammillaria lenta (K. Brandegee) Britton & Rose",NA
"12410","618451","486952","Neomammillaria nivosa","Neomammillaria nivosa (Link ex N. E. Pfeiffer) Britt. & Rose",NA
"12416","9237456","5186478","Neomammillaria phymatothele","Neomammillaria phymatothele (A. Berger) Britton & Rose",NA
"12417","","5186482","Neomammillaria plumosa","Neomammillaria plumosa (F.A.C. Weber) Britton & Rose",NA
"12420","","5186496","Neomammillaria pringlei","Neomammillaria pringlei (J.M. Coult.) Britton & J. N. Rose",NA
"12425","5845696","5186507","Neomammillaria rhodantha","Neomammillaria rhodantha (Link & Otto) Britton & Rose",NA
"12428","","5186523","Neomammillaria schiedeana","Neomammillaria schiedeana (Ehrenb. ex Schltdl.) Britton & Rose",NA
"12435","","5186539","Neomammillaria standleyi","Neomammillaria standleyi Britton & Rose",NA
"12437","","5186551","Neomammillaria tenampensis","Neomammillaria tenampensis Britton & Rose",NA
"12441","","5186580","Neomammillaria yucatanensis","Neomammillaria yucatanensis Britton & Rose",NA
"12443","5845684","5186379","Neomamxaillaria karwinskiana","Neomammillaria karwinskiana (Mart.) Britton & Rose",NA
"12444","5766437","5194677","Pelecyphora aselliformis","Pelecyphora aselliformis",NA
"12445","","595984","Phellosperma tetrancistra","Phellosperma tetrancistra (Engelm.) Britt. & Rose",NA
"12446","","5195972","Solisia pectinata","Solisia pectinata (Stein) Britton & Rose",NA
"12450","","23528869","Binghamia multangularis","Binghamia multangularis (Willd.) Britton & J. N. Rose",NA
"12451","3474620","5187694","Borzicactus fieldianus","Borzicactus fieldianus",NA
"12458","5780476","5188902","Disocactus eichlamii","Disocactus eichlamii",NA
"12461","9247708","5184922","Epiphyllanthus obovatus","Epiphyllanthus obovatus",NA
"12463","","5184584","Epiphyllum caudatum","Epiphyllum caudatum Britton & Rose",NA
"12464","5779798","5184591","Epiphyllum crenatum","Epiphyllum crenatum",NA
"12467","2676300","479676","Epiphyllum phyllanthus","Epiphyllum phyllanthus",NA
"12474","9247381","5186558","Neomaimnillaria trichacantha","Neomammillaria trichacantha (K. Schum.) Britton & Rose",NA
"12485","","5186532","Neomammillaria sheldonii","Neomammillaria sheldonii Britton & Rose",NA
"12504","3475204","5181539","Rhipsalis cuneata","Rhipsalis cuneata",NA
"12508","3475208","5181617","Rhipsalis micrantha","Rhipsalis micrantha",NA
"12510","5885080","5181669","Rhipsalis ramulosa","Rhipsalis ramulosa (Salm-Dyck) Pfeiff.",NA
"12512","5758439","5181707","Rhipsalis sulcata","Rhipsalis sulcata",NA
"12514","5772740","5184915","Schlumbergera gaertneri","Schlumbergera gaertneri",NA
"12516","9015949","5197038","Wittia amazonica","Wittia amazonica K. Schum.",NA
"12517","","5197041","Wittia panamensis","Wittia panamensis Britton & J. N. Rose",NA
"12518","5860013","588963","Zygocactus truncatus","Zygocactus truncatus",NA
"12602","613774","485035","Echinocactus scheeri","Echinocactus scheeri Salm-Dyck",NA
"12624","2646266","595980","Coryphantha cornifera","Coryphantha cornifera",NA
"12652","1842169","5184375","Thelocactus hexaedrophorus","Thelocactus hexaedrophorus",NA
"12660","9532042","5183592","Echinocactus lophothele","Echinocactus lophothele Salm-Dyck",NA
"12670","","5183184","Echinocactus buekii","Echinocactus buekii Klein",NA
"12682","","5183999","Echinocactus tulensis","Echinocactus tulensis Poselger",NA
"12695","9073579","5183683","Echinocactus nidulans","Echinocactus nidulans Quehl",NA
"12713","613764","1273708","Echinocaclus bicolor","Echinocactus bicolor Galeotti ex Pfeiffer",NA
"12748","9524084","5183791","Echinocactus poselgerianus","Echinocactus poselgerianus A. Dietr.",NA
"12763","2646279","589778","Neolloydia conoidea","Neolloydia conoidea",NA
"12819","","5180626","Mammillaria strobiliformis","Mammillaria strobiliformis Engelm.",NA
"12837","5762007","5180540","Mammillaria senilis","Mammillaria senilis",NA
"12857","5773088","5188345","Cochemiea setispina","Cochemiea setispina",NA
"12861","3474851","5179735","Mammillaria halei","Mammillaria halei",NA
"12877","3474855","5180257","Mammillaria pondii","Mammillaria pondii",NA
"12921","5767594","5181117","Coryphantha pallida","Coryphantha pallida",NA
"12922","5767596","5181120","Coryphantha palmeri","Coryphantha palmeri",NA
"12923","5758757","5181126","Coryphantha poselgeriana","Coryphantha poselgeriana",NA
"12927","2769981","489582","Coryphantha vivipara","Coryphantha vivipara",NA
"12935","617661","1283879","Mammillaria macromeris var.longispina","Mammillaria macromeris Engelm.",NA
"12945","9524024","5180149","Mammillaria ottonis","Mammillaria ottonis Pfeiff.",NA
"12961","2646270","589042","Coryphantha scheeri","Coryphantha scheeri",NA
"12973","","5180322","Mammillaria radians","Mammillaria radians DC.",NA
"12978","9493677","5181181","Mammillaria valida","Mammillaria valida",NA
"12995","9523471","5179319","Alammillaria clava","Mammillaria clava Pfeiff.",NA
"13008","","5181019","Coryphantha clava","Coryphantha clava (Pfeiff.) Lem.",NA
"13009","","5181044","Coryphantha echinoidea","Coryphantha echinoidea (Quehl) Britton & J. N. Rose",NA
"13011","5767592","5181111","Coryphantha octacantha","Coryphantha octacantha",NA
"13035","","5181193","Coryphantha glanduligera","Coryphantha glanduligera (Otto in A.Dietr.) Lem.",NA
"13050","5761906","5179892","Mammillaria leucantha","Mammillaria leucantha",NA
"13057","5766047","5181045","Coryphantha elephantidens","Coryphantha elephantidens",NA
"13062","9093245","5179540","Mainmillaria erecta","Mammillaria erecta Lem.",NA
"13069","2779089","11255923","Coryphantha robustispina","Coryphantha robustispina",NA
"13074","617675","1283881","Mammillaria robustispina","Mammillaria robustispina Schott ex Engelm.",NA
"13075","1543230","61757","Mantis elephantidens spinosissima","Mantis",NA
"13079","","5181028","Coryphantha connivens","Coryphantha connivens Britton & J. N. Rose",NA
"13085","9524112","5180308","Mammillaria pycnacantha","Mammillaria pycnacantha Mart.",NA
"13097","","5180179","Mammillaria pectinata","Mammillaria pectinata Engelm.",NA
"13106","9523506","5179338","Mainmillaria compacta","Mammillaria compacta Engelm.",NA
"13183","","5179247","Mammillaria centricirrha","Mammillaria centricirrha Lem. (1839)",NA
"13187","5761914","5179954","Mammillaria magnimamma","Mammillaria magnimamma",NA
"13205","5768721","5179340","Mammillaria compressa","Mammillaria compressa",NA
"13220","9523443","5179309","Mammillaria chlorantha","Mammillaria chlorantha Engelm.",NA
"13221","","5180335","Mammillaria radiosa","Mammillaria radiosa Engelm.",NA
"13223","9196518","1088559","Mammillaria utahensis","Fritillaria utahensis Gand.",NA
"13224","617683","1246923","Mammillaria vivipara","Mammillaria vivipara (Nutt.) Haw.",NA
"13238","617648","1246916","Mammillaria arizonica","Mammillaria arizonica Engelm.",NA
"13239","","10290049","Mammillaria borealis","Lamellaria borealis Bergh",NA
"13240","9003627","5720331","Mammillaria montana","Maillardia montana Leandri",NA
"13272","","79915","Aravaipa","Aravaipa Townsend 1919",NA
"13311","5761789","5179169","Mammillaria bombycina","Mammillaria bombycina",NA
"13354","2769976","11255857","Coryphantha missouriensis","Coryphantha missouriensis",NA
"13370","9467021","2876641","Coryphaniha tuberculosa","Coryphantha tuberculosa",NA
"13372","2472995","11887322","Eremophila bella","Eremophila",NA
"13389","2769972","11255803","Coryphantha dasyacantha","Coryphantha dasyacantha",NA
"13393","5766224","5176940","Escobaria chihuahuensis","Escobaria chihuahuensis",NA
"13397","617651","11255804","Mammillaria dasyacantha","Mammillaria dasyacantha Engelm.",NA
"13398","5761863","5180829","Mammillaria grusonii","Mammillaria grusonii",NA
"13416","5762001","5180509","Mammillaria schumannii","Mammillaria schumannii",NA
"13453","","5180210","Mammillaria phellosperma","Mammillaria phellosperma Engelm.",NA
"13462","5768687","5179213","Mammillaria camptotricha","Mammillaria camptotricha",NA
"13465","5893964","5179919","Mamniillaria longimamma","Mammillaria longimamma DC.",NA
"13485","9441540","1138865","Mammillaria longi mamma","Maxillaria longa (Schltr.) Senghas",NA
"13494","5761926","5179997","Mammillaria melaleuca","Mammillaria melaleuca",NA
"13496","9524703","5180712","Mammillaria uberiformis major","Mammillaria uberiformis Zucc.",NA
"13504","1584160","5180180","Mammillaria pectinifera","Mammillaria pectinifera",NA
"13511","5889361","5194680","Pelecyphora pectinata","Pelecyphora pectinata Stein",NA
"13524","5761793","5179176","Mammillaria brandegeei","Mammillaria brandegeei",NA
"13636","","5186440","Neomammillaria nelsonii","Neomammillaria nelsonii Britton & Rose",NA
"13644","3474902","5180548","Neomammillaria swinglei","Neomammillaria swinglei",NA
"13651","2552841","75284","Dina placentiformis","Dina",NA
"13657","2646240","404621","Mammillaria prolifera","Mammillaria prolifera",NA
"13663","2697915","14752","Alona","Alona",NA
"13678","5786643","5179598","Mammillaria microthele","Mammillaria microthele",NA
"13696","5762094","5180196","Mammillaria petrophila","Mammillaria petrophila",NA
"13704","","1264823","Mammillaria gummifera","Mammillaria gummifera Engelm. p. p.",NA
"13705","2783750","11256134","Mammillaria macdougalii","Mammillaria macdougalii",NA
"13710","2646235","589416","Mammillaria heyderi","Mammillaria heyderi",NA
"13717","9129533","5179071","Mammillaria applanata","Mammillaria applanata Engelm.",NA
"13773","4245015","3019991","Miomantis centricirrha","Miomantis",NA
